,path,label
172,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1156.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
173,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1157.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
174,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1158.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
175,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1159.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
176,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_116.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
177,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1160.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
178,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1161.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
179,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1162.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
180,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1163.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
181,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1164.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
182,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1165.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
183,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1166.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
184,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1167.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
185,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1168.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
186,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1169.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
187,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_117.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
188,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1170.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
189,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1171.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
190,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1172.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
191,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1173.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
192,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1174.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
193,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1175.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
194,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1176.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
195,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1177.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
196,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1178.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
197,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1179.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
198,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_118.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
199,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1180.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
200,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1181.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
201,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1182.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
202,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1183.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
203,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1184.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
204,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1185.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
205,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1186.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
206,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1187.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
207,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1188.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
208,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1189.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
209,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_119.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
210,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1190.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
211,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1191.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
212,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1192.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
213,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1193.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
214,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1194.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
215,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1195.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
216,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1196.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
217,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1197.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
218,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1198.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
219,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1199.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
220,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_120.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
221,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1200.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
222,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1201.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
223,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1202.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
224,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1203.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
225,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1204.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
226,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1205.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
227,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1206.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
228,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1207.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
229,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1208.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
230,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1209.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
231,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_121.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
232,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1210.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
233,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1211.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
234,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1212.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
235,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1213.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
236,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1214.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
237,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1215.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
238,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1216.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
239,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1217.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
240,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1218.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
241,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1219.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
242,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_122.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
243,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1220.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
244,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1221.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
245,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1222.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
246,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1223.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
247,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1224.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
248,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1225.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
249,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1226.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
250,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1227.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
251,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1228.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
252,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1229.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
253,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_123.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
254,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1230.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
255,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1231.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
256,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1232.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
257,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1233.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
258,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1234.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
259,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1235.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
260,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1236.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
261,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1237.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
262,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1238.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
263,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1239.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
264,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_124.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
265,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1240.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
266,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1241.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
267,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1242.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
268,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1243.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
269,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1244.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
270,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1245.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
271,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1246.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
272,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1247.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
273,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1248.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
274,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1249.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
275,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_125.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
276,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1250.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
277,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1251.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
278,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1252.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
279,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1253.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
280,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1254.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
281,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1255.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
282,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1256.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
283,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1257.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
284,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1258.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
285,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1259.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
286,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_126.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
287,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1260.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
288,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1261.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
289,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1262.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
290,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1263.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
291,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1264.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
292,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1265.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
293,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1266.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
294,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1267.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
295,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1268.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
296,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1269.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
297,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_127.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
298,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1270.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
299,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1271.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
300,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1272.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
301,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1273.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
302,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1274.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
303,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1275.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
304,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1276.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
305,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1277.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
306,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1278.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
307,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1279.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
308,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_128.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
309,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1280.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
310,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1281.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
311,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1282.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
312,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1283.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
313,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1284.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
314,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1285.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
315,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1286.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
316,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1287.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
317,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1288.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
318,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1289.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
319,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_129.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
320,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1290.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
321,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1291.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
322,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1292.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
323,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1293.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
324,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1294.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
325,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1295.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
326,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1296.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
327,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1297.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
328,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1298.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
329,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1299.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
330,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_130.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
331,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1300.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
332,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1301.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
333,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1302.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
334,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1303.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
335,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1304.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
336,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1305.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
337,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1306.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
338,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1307.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
339,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1308.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
340,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1309.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
341,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_131.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
342,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1310.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
343,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_1311.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
